AsOfDate,OpenDate,CloseDate,ShortName,PortfolioName,StrategyRefShortName,Strategy1RefShortName,Strategy2RefShortName,CustodianName,DirectionName,SecurityId,SecurityTypeName,SecName,StartQty,Qty,StartPrice,Price,StartFXRate,FXRate,MV_Local,MV_Base,PL_DTD,PL_QTD,PL_MTD,PL_YTD
2023-01-08,05/05/22,,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,CS Prime,Long,288690,Equity,HIO,1250.0,1250.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,05/05/22,,Garfield,Garfield, Default,Asset,DefaultS2,Well Prime,Long,288690,Equity,HIO,8750.0,8750.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,05/05/22,,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,CS Prime,Long,288701,Equity,NRO,7000.0,7000.0,0.0,45.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,05/05/22,,Garfield,Garfield, Default,Asset,DefaultS2,Well Prime,Long,288701,Equity,NRO,43000.0,43000.0,0.0,45.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,20/10/21,,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,CS Prime,Long,288790,AssetBacked,004421CG6,285714.0,285714.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,20/10/21,,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,CS Prime,Long,288790,AssetBacked,004421CG6,250000.0,250000.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,27/01/22,,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,CS Prime,Long,288790,AssetBacked,004421CG6,187500.0,187500.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,27/01/22,,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,CS Prime,Long,288790,AssetBacked,004421CG6,250000.0,250000.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,24/02/22,,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,CS Prime,Long,288790,AssetBacked,004421CG6,178572.0,178572.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,24/02/22,,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,CS Prime,Long,288790,AssetBacked,004421CG6,125000.0,125000.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,16/03/22,,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,CS Prime,Long,288790,AssetBacked,004421CG6,150000.0,150000.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,03/05/22,,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,CS Prime,Long,288790,AssetBacked,004421CG6,312500.0,312500.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,03/05/22,,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,CS Prime,Long,288790,AssetBacked,004421CG6,500000.0,500000.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,20/05/22,,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,CS Prime,Long,288790,AssetBacked,004421CG6,500000.0,500000.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,09/12/22,,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,CS Prime,Long,288790,AssetBacked,004421CG6,178572.0,178572.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,23/12/22,,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,CS Prime,Long,288790,AssetBacked,004421CG6,178571.0,178571.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,23/12/22,,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,CS Prime,Long,288790,AssetBacked,004421CG6,53572.0,53572.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,31/01/23,,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,CS Prime,Long,288790,AssetBacked,004421CG6,178571.0,178571.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,06/02/23,,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,CS Prime,Long,288790,AssetBacked,004421CG6,89286.0,89286.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,21/06/23,,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,CS Prime,Long,288790,AssetBacked,004421CG6,312500.0,312500.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,20/10/21,,Garfield,Garfield, Default,Asset,DefaultS2,Well Prime,Long,288790,AssetBacked,004421CG6,2000000.0,2000000.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,20/10/21,,Garfield,Garfield, Default,Asset,DefaultS2,Well Prime,Long,288790,AssetBacked,004421CG6,1750000.0,1750000.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,27/01/22,,Garfield,Garfield, Default,Asset,DefaultS2,Well Prime,Long,288790,AssetBacked,004421CG6,1312500.0,1312500.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,27/01/22,,Garfield,Garfield, Default,Asset,DefaultS2,Well Prime,Long,288790,AssetBacked,004421CG6,1250000.0,1250000.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,24/02/22,,Garfield,Garfield, Default,Asset,DefaultS2,Well Prime,Long,288790,AssetBacked,004421CG6,1250000.0,1250000.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,24/02/22,,Garfield,Garfield, Default,Asset,DefaultS2,Well Prime,Long,288790,AssetBacked,004421CG6,875000.0,875000.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,08/03/22,,Garfield,Garfield, Default,Asset,DefaultS2,Well Prime,Long,288790,AssetBacked,004421CG6,4375000.0,4375000.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,08/03/22,,Garfield,Garfield, Default,Asset,DefaultS2,Well Prime,Long,288790,AssetBacked,004421CG6,2500000.0,2500000.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,16/03/22,,Garfield,Garfield, Default,Asset,DefaultS2,Well Prime,Long,288790,AssetBacked,004421CG6,1050000.0,1050000.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,03/05/22,,Garfield,Garfield, Default,Asset,DefaultS2,Well Prime,Long,288790,AssetBacked,004421CG6,2187500.0,2187500.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,03/05/22,,Garfield,Garfield, Default,Asset,DefaultS2,Well Prime,Long,288790,AssetBacked,004421CG6,2000000.0,2000000.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,20/05/22,,Garfield,Garfield, Default,Asset,DefaultS2,Well Prime,Long,288790,AssetBacked,004421CG6,2000000.0,2000000.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,09/12/22,,Garfield,Garfield, Default,Asset,DefaultS2,Well Prime,Long,288790,AssetBacked,004421CG6,1250000.0,1250000.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,23/12/22,,Garfield,Garfield, Default,Asset,DefaultS2,Well Prime,Long,288790,AssetBacked,004421CG6,375000.0,375000.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,06/02/23,,Garfield,Garfield, Default,Asset,DefaultS2,Well Prime,Long,288790,AssetBacked,004421CG6,416667.0,416667.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,26/03/21,,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,928571.0,928571.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,27/04/21,,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,142857.0,142857.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,04/05/21,,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,1000000.0,1000000.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,04/05/21,,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,142857.0,142857.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,20/10/21,,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,250000.0,250000.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,27/01/22,,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,187500.0,187500.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,27/01/22,,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,250000.0,250000.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,24/02/22,,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,178571.0,178571.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,24/02/22,,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,125000.0,125000.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,08/03/22,,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,625000.0,625000.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,08/03/22,,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,357143.0,357143.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,16/03/22,,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,150000.0,150000.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,03/05/22,,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,312500.0,312500.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,03/05/22,,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,500000.0,500000.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,20/05/22,,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,500000.0,500000.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,09/12/22,,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,178571.0,178571.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,23/12/22,,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,53571.0,53571.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,06/02/23,,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,89285.0,89285.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,21/06/23,,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,312500.0,312500.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,26/03/21,,Garfield,Garfield, Default,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,6500000.0,6500000.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,20/10/21,,Garfield,Garfield, Default,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,1750000.0,1750000.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,27/01/22,,Garfield,Garfield, Default,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,1312500.0,1312500.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,27/01/22,,Garfield,Garfield, Default,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,1250000.0,1250000.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,24/02/22,,Garfield,Garfield, Default,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,1250000.0,1250000.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,24/02/22,,Garfield,Garfield, Default,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,875000.0,875000.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,16/03/22,,Garfield,Garfield, Default,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,1050000.0,1050000.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,03/05/22,,Garfield,Garfield, Default,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,2187500.0,2187500.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,03/05/22,,Garfield,Garfield, Default,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,2000000.0,2000000.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,20/05/22,,Garfield,Garfield, Default,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,2000000.0,2000000.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,09/12/22,,Garfield,Garfield, Default,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,1250000.0,1250000.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,23/12/22,,Garfield,Garfield, Default,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,375000.0,375000.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,06/02/23,,Garfield,Garfield, Default,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,416666.0,416666.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,21/06/23,,Garfield,Garfield, Default,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,2187500.0,2187500.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,26/03/21,,Heather,Heather, Default,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,5571429.0,5571429.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,27/04/21,,Heather,Heather, Default,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,857143.0,857143.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,04/05/21,,Heather,Heather, Default,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,857143.0,857143.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,24/02/22,,Heather,Heather, Default,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,1071428.0,1071428.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,24/02/22,,Heather,Heather, Default,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,1500000.0,1500000.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,08/03/22,,Heather,Heather, Default,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,2142857.0,2142857.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,16/03/22,,Heather,Heather, Default,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,800000.0,800000.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,09/12/22,,Heather,Heather, Default,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,1071428.0,1071428.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,23/12/22,,Heather,Heather, Default,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,321428.0,321428.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,06/02/23,,Heather,Heather, Default,Asset,DefaultS2,DBAB Prime,Long,288790,AssetBacked,004421CG6,535714.0,535714.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,04/03/20,,SMA-L1,SMA-L1, Default,Asset,DefaultS2,CS Prime,Long,288791,Bond,26455626,4426000.0,4426000.0,88.0,88.0,1.0,1.0,2681700.145,2681700.145,0.0741,2.2961,0.0741,2.2961
2023-01-08,04/03/20,,SMA-L2,SMA-L2, Default,Asset,DefaultS2,CS Prime,Long,288791,Bond,26455626,4426000.0,4426000.0,88.0,88.0,1.0,1.0,2681700.145,2681700.145,0.0741,2.2961,0.0741,2.2961
2023-01-08,04/03/20,,SMA-L4,SMA-L4, Default,Asset,DefaultS2,CS Prime,Long,288791,Bond,26455626,4425000.0,4425000.0,88.0,88.0,1.0,1.0,2681094.248,2681094.248,0.0741,2.2956,0.0741,2.2956
2023-01-08,04/03/20,,Heather,Heather, Default,Asset,DefaultS2,CS Prime,Long,288791,Bond,26455626,2723000.0,2723000.0,88.0,88.0,1.0,1.0,1649857.545,1649857.545,0.0456,1.4126,0.0456,1.4126
2023-01-08,20/10/21,,Heather,Heather, Default,Asset,DefaultS2,CS Prime,Long,288790,AssetBacked,004421CG6,1714286.0,1714286.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,24/02/22,,Heather,Heather, Default,Asset,DefaultS2,CS Prime,Long,288790,AssetBacked,004421CG6,1071429.0,1071429.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,24/02/22,,Heather,Heather, Default,Asset,DefaultS2,CS Prime,Long,288790,AssetBacked,004421CG6,1500000.0,1500000.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,16/03/22,,Heather,Heather, Default,Asset,DefaultS2,CS Prime,Long,288790,AssetBacked,004421CG6,800000.0,800000.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,09/12/22,,Heather,Heather, Default,Asset,DefaultS2,CS Prime,Long,288790,AssetBacked,004421CG6,1071429.0,1071429.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,23/12/22,,Heather,Heather, Default,Asset,DefaultS2,CS Prime,Long,288790,AssetBacked,004421CG6,1071429.0,1071429.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,23/12/22,,Heather,Heather, Default,Asset,DefaultS2,CS Prime,Long,288790,AssetBacked,004421CG6,321429.0,321429.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,31/01/23,,Heather,Heather, Default,Asset,DefaultS2,CS Prime,Long,288790,AssetBacked,004421CG6,1071429.0,1071429.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,06/02/23,,Heather,Heather, Default,Asset,DefaultS2,CS Prime,Long,288790,AssetBacked,004421CG6,535715.0,535715.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,23/12/22,,Garfield,Garfield, Default,Asset,DefaultS2,CS Prime,Long,288790,AssetBacked,004421CG6,1250000.0,1250000.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,31/01/23,,Garfield,Garfield, Default,Asset,DefaultS2,CS Prime,Long,288790,AssetBacked,004421CG6,1250000.0,1250000.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,06/02/23,,Garfield,Garfield, Default,Asset,DefaultS2,CS Prime,Long,288790,AssetBacked,004421CG6,416667.0,416667.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,21/06/23,,Garfield,Garfield, Default,Asset,DefaultS2,CS Prime,Long,288790,AssetBacked,004421CG6,2187500.0,2187500.0,101.0,101.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,30/03/23,,Garfield,Garfield, Default,Asset,DefaultS2,Well Prime,Long,288798,Bond,156686AJ6,1000000.0,1000000.0,81.0,81.0,1.0,1.0,810000.0,810000.0,0.0,-9999.38,0.0,-114598.8
2023-01-08,30/03/23,,Garfield,Garfield, Default,Asset,DefaultS2,Well Prime,Long,288798,Bond,156686AJ6,2500000.0,2500000.0,81.0,81.0,1.0,1.0,2025000.0,2025000.0,0.0,-24998.45,0.0,-510997.0
2023-01-08,30/03/23,,Garfield,Garfield, Default,Asset,DefaultS2,Well Prime,Long,288798,Bond,156686AJ6,4375000.0,4375000.0,81.0,81.0,1.0,1.0,3543750.0,3543750.0,0.0,-43747.2875,0.0,-500494.75
2023-01-08,30/03/23,,Heather,Heather, Default,Asset,DefaultS2,Well Prime,Long,288798,Bond,156686AJ6,857000.0,857000.0,81.0,81.0,1.0,1.0,694170.0,694170.0,0.0,-8569.4687,0.0,-98211.1716
2023-01-08,30/03/23,,Heather,Heather, Default,Asset,DefaultS2,Well Prime,Long,288798,Bond,156686AJ6,2143000.0,2143000.0,81.0,81.0,1.0,1.0,1735830.0,1735830.0,0.0,-21428.6713,0.0,-438026.6284
2023-01-08,30/03/23,,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,Well Prime,Long,288798,Bond,156686AJ6,143000.0,143000.0,81.0,81.0,1.0,1.0,115830.0,115830.0,0.0,-1429.9113,0.0,-16387.6284
2023-01-08,30/03/23,,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,Well Prime,Long,288798,Bond,156686AJ6,357000.0,357000.0,81.0,81.0,1.0,1.0,289170.0,289170.0,0.0,-3569.7787,0.0,-72970.3716
2023-01-08,30/03/23,,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,Well Prime,Long,288798,Bond,156686AJ6,625000.0,625000.0,81.0,81.0,1.0,1.0,506250.0,506250.0,0.0,-6249.6125,0.0,-71499.25
2023-01-08,04/12/20,,Lee Investment,Warren Lee IG, Default,Asset,DefaultS2,CS Prime,Long,288799,Bond,17453BAS0,48000.0,48000.0,79.0,79.0,1.0,1.0,37920.0,37920.0,0.0,480.0,0.0,2880.0
2023-01-08,04/12/20,,Hi Yield,Hi Yield, Default,Asset,DefaultS2,CS Prime,Long,288799,Bond,17453BAS0,396000.0,396000.0,79.0,79.0,1.0,1.0,312840.0,312840.0,0.0,3960.0,0.0,23760.0
2023-01-08,04/12/20,,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,CS Prime,Long,288799,Bond,17453BAS0,2556000.0,2556000.0,79.0,79.0,1.0,1.0,2019240.0,2019240.0,0.0,25560.0,0.0,153360.0
2023-01-08,30/03/23,,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,CS Prime,Long,288799,Bond,17453BAS0,375000.0,375000.0,79.0,79.0,1.0,1.0,296250.0,296250.0,0.0,3750.0,0.0,-41250.0
2023-01-08,30/03/23,,Garfield,Garfield, Default,Asset,DefaultS2,CS Prime,Long,288799,Bond,17453BAS0,2625000.0,2625000.0,79.0,79.0,1.0,1.0,2073750.0,2073750.0,0.0,26250.0,0.0,-288750.0
2023-01-08,07/07/23,,Heather,Heather, Default,Asset,DefaultS2,DBAB Prime,Long,288800,Bond,177342AL6,2000000.0,2000000.0,66.0,66.0,1.0,1.0,1320000.0,1320000.0,0.0,-479998.8411,0.0,-479998.8411
2023-01-08,27/01/22,,Garfield,Garfield, Default,Asset,DefaultS2,DBAB Prime,Long,288800,Bond,177342AL6,11375000.0,11375000.0,66.0,66.0,1.0,1.0,7507500.0,7507500.0,0.0,-113785.3099,0.0,-341285.7807
2023-01-08,24/02/22,,Garfield,Garfield, Default,Asset,DefaultS2,DBAB Prime,Long,288800,Bond,177342AL6,4375000.0,4375000.0,66.0,66.0,1.0,1.0,2887500.0,2887500.0,0.0,-43763.5807,0.0,-131263.7618
2023-01-08,22/09/22,,Garfield,Garfield, Default,Asset,DefaultS2,DBAB Prime,Long,288800,Bond,177342AL6,11375000.0,11375000.0,66.0,66.0,1.0,1.0,7507500.0,7507500.0,0.0,-113785.3099,0.0,-341285.7807
2023-01-08,20/01/23,,Garfield,Garfield, Default,Asset,DefaultS2,DBAB Prime,Long,288800,Bond,177342AL6,4375000.0,4375000.0,66.0,66.0,1.0,1.0,2887500.0,2887500.0,0.0,-43763.5807,0.0,-1049997.465
2023-01-08,29/03/23,,Garfield,Garfield, Default,Asset,DefaultS2,DBAB Prime,Long,288800,Bond,177342AL6,383000.0,383000.0,66.0,66.0,1.0,1.0,252780.0,252780.0,0.0,-3831.1889,0.0,168520.2219
2023-01-08,02/05/23,,Garfield,Garfield, Default,Asset,DefaultS2,DBAB Prime,Long,288800,Bond,177342AL6,4375000.0,4375000.0,66.0,66.0,1.0,1.0,2887500.0,2887500.0,0.0,-43763.5807,0.0,-1049997.465
2023-01-08,07/07/23,,Garfield,Garfield, Default,Asset,DefaultS2,DBAB Prime,Long,288800,Bond,177342AL6,2625000.0,2625000.0,66.0,66.0,1.0,1.0,1732500.0,1732500.0,0.0,-629998.479,0.0,-629998.479
2023-01-08,27/07/23,,Garfield,Garfield, Default,Asset,DefaultS2,DBAB Prime,Long,288800,Bond,177342AL6,4375000.0,4375000.0,66.0,66.0,1.0,1.0,2887500.0,2887500.0,2.5351,-1443747.465,2.5351,-1443747.465
