id,RevisionId,AllocationId,TradeTypeName,SecurityId,SecurityType,Name,Ticker,CUSIP,ISIN,TradeDate,SettleDate,Quantity,Price,TradeFXRate,Principal,Interest,TotalCash,AllocationQTY,AllocationPrincipal,AllocationInterest,AllocationFees,AllocationCash,PortfolioName,CustodianName,StrategyName,Strategy1Name,Strategy2Name,Counterparty,AllocationRule,IsCustomAllocation
4262492,1,3668699,Sell Short,288820,Bond,91086QBB3,,91086QBB3,US91086QBB32,2026-01-15,00:00.0,2050000,97.0,,1988500.0,0.0,1988500.0,615000.0,596550.0,0.0,0.0,596550.0,Optimum Holdings Partners,DBAB Prime,MEXICO,Asset,DefaultS2,MSCOF,All,0
4262492,1,3668700,Sell Short,288820,Bond,91086QBB3,,91086QBB3,US91086QBB32,2026-01-15,00:00.0,2050000,97.0,,1988500.0,0.0,1988500.0,410000.0,397700.0,0.0,0.0,397700.0,Redfield Accu-Fund,DBAB Prime,MEXICO,Asset,DefaultS2,MSCOF,All,0
4262493,1,3668701,Buy,273098,Bond,EJ0445951,,EJ0445951,GR0138012787,2026-01-15,00:00.0,1500000,89.0,,1335000.0,0.0,1335000.0,300000.0,267000.0,0.0,0.0,267000.0,UNC Investment Fund,Well Prime,GGB,Asset,DefaultS2,MSCOF,All,0
4262493,1,3668702,Buy,273098,Bond,EJ0445951,,EJ0445951,GR0138012787,2026-01-15,00:00.0,1500000,89.0,,1335000.0,0.0,1335000.0,450000.0,400500.0,0.0,0.0,400500.0,Leatherwood Trust MA,Well Prime,GGB,Asset,DefaultS2,MSCOF,All,0
4262493,1,3668703,Buy,273098,Bond,EJ0445951,,EJ0445951,GR0138012787,2026-01-15,00:00.0,1500000,89.0,,1335000.0,0.0,1335000.0,450000.0,400500.0,0.0,0.0,400500.0,Optimum Holdings Partners,Well Prime,GGB,Asset,DefaultS2,MSCOF,All,0
4262493,1,3668704,Buy,273098,Bond,EJ0445951,,EJ0445951,GR0138012787,2026-01-15,00:00.0,1500000,89.0,,1335000.0,0.0,1335000.0,300000.0,267000.0,0.0,0.0,267000.0,Redfield Accu-Fund,Well Prime,GGB,Asset,DefaultS2,MSCOF,All,0
4262494,1,3668705,Buy,288806,AssetBacked,31359KEN3,,31359KEN3,US31359KEN37,2026-01-15,00:00.0,5200000,74.0,,96062.09,0.0,96062.09,1040000.0,19212.42,0.0,0.0,19212.42,UNC Investment Fund,CS Prime,FNR ,Asset,DefaultS2,BOFAF,All,0
4262494,1,3668706,Buy,288806,AssetBacked,31359KEN3,,31359KEN3,US31359KEN37,2026-01-15,00:00.0,5200000,74.0,,96062.09,0.0,96062.09,1560000.0,28818.63,0.0,0.0,28818.63,Leatherwood Trust MA,CS Prime,FNR ,Asset,DefaultS2,BOFAF,All,0
4262494,1,3668707,Buy,288806,AssetBacked,31359KEN3,,31359KEN3,US31359KEN37,2026-01-15,00:00.0,5200000,74.0,,96062.09,0.0,96062.09,1560000.0,28818.63,0.0,0.0,28818.63,Optimum Holdings Partners,CS Prime,FNR ,Asset,DefaultS2,BOFAF,All,0
4262494,1,3668708,Buy,288806,AssetBacked,31359KEN3,,31359KEN3,US31359KEN37,2026-01-15,00:00.0,5200000,74.0,,96062.09,0.0,96062.09,1040000.0,19212.42,0.0,0.0,19212.42,Redfield Accu-Fund,CS Prime,FNR ,Asset,DefaultS2,BOFAF,All,0
4262495,1,3668709,Buy,288807,AssetBacked,31364JZN6,,31364JZN6,US31364JZN61,2026-01-15,00:00.0,7000000,83.0,,20961.61,0.0,20961.61,1400000.0,4192.32,0.0,0.0,4192.32,UNC Investment Fund,DBAB Prime,FNS,Asset,DefaultS2,BOFAF,All,0
4262495,1,3668710,Buy,288807,AssetBacked,31364JZN6,,31364JZN6,US31364JZN61,2026-01-15,00:00.0,7000000,83.0,,20961.61,0.0,20961.61,2100000.0,6288.48,0.0,0.0,6288.48,Leatherwood Trust MA,DBAB Prime,FNS,Asset,DefaultS2,BOFAF,All,0
4262495,1,3668711,Buy,288807,AssetBacked,31364JZN6,,31364JZN6,US31364JZN61,2026-01-15,00:00.0,7000000,83.0,,20961.61,0.0,20961.61,2100000.0,6288.48,0.0,0.0,6288.48,Optimum Holdings Partners,DBAB Prime,FNS,Asset,DefaultS2,BOFAF,All,0
4262495,1,3668712,Buy,288807,AssetBacked,31364JZN6,,31364JZN6,US31364JZN61,2026-01-15,00:00.0,7000000,83.0,,20961.61,0.0,20961.61,1400000.0,4192.32,0.0,0.0,4192.32,Redfield Accu-Fund,DBAB Prime,FNS,Asset,DefaultS2,BOFAF,All,0
4262496,1,3668713,Buy,288821,Bond,912810FD5,,912810FD5,US912810FD55,2026-01-15,00:00.0,3000000,94.0,,4274527.8,0.0,4274527.8,600000.0,854905.56,0.0,0.0,854905.56,UNC Investment Fund,Well Prime,TIPS,Asset,DefaultS2,BOFAF,All,0
4262496,1,3668714,Buy,288821,Bond,912810FD5,,912810FD5,US912810FD55,2026-01-15,00:00.0,3000000,94.0,,4274527.8,0.0,4274527.8,900000.0,1282358.34,0.0,0.0,1282358.34,Leatherwood Trust MA,Well Prime,TIPS,Asset,DefaultS2,BOFAF,All,0
4262496,1,3668715,Buy,288821,Bond,912810FD5,,912810FD5,US912810FD55,2026-01-15,00:00.0,3000000,94.0,,4274527.8,0.0,4274527.8,900000.0,1282358.34,0.0,0.0,1282358.34,Optimum Holdings Partners,Well Prime,TIPS,Asset,DefaultS2,BOFAF,All,0
4262496,1,3668716,Buy,288821,Bond,912810FD5,,912810FD5,US912810FD55,2026-01-15,00:00.0,3000000,94.0,,4274527.8,0.0,4274527.8,600000.0,854905.56,0.0,0.0,854905.56,Redfield Accu-Fund,Well Prime,TIPS,Asset,DefaultS2,BOFAF,All,0
4262497,1,3668717,Buy,288824,Bond,912810PS1,,912810PS1,US912810PS15,2026-01-15,00:00.0,4200000,89.0,,4544286.6,0.0,4544286.6,840000.0,908857.32,0.0,0.0,908857.32,UNC Investment Fund,CS Prime,TIPS,Asset,DefaultS2,BOFAF,All,0
4262497,1,3668718,Buy,288824,Bond,912810PS1,,912810PS1,US912810PS15,2026-01-15,00:00.0,4200000,89.0,,4544286.6,0.0,4544286.6,1260000.0,1363285.98,0.0,0.0,1363285.98,Leatherwood Trust MA,CS Prime,TIPS,Asset,DefaultS2,BOFAF,All,0
4262497,1,3668719,Buy,288824,Bond,912810PS1,,912810PS1,US912810PS15,2026-01-15,00:00.0,4200000,89.0,,4544286.6,0.0,4544286.6,1260000.0,1363285.98,0.0,0.0,1363285.98,Optimum Holdings Partners,CS Prime,TIPS,Asset,DefaultS2,BOFAF,All,0
4262497,1,3668720,Buy,288824,Bond,912810PS1,,912810PS1,US912810PS15,2026-01-15,00:00.0,4200000,89.0,,4544286.6,0.0,4544286.6,840000.0,908857.32,0.0,0.0,908857.32,Redfield Accu-Fund,CS Prime,TIPS,Asset,DefaultS2,BOFAF,All,0
4262498,1,3668721,Buy,288822,Bond,912810FG8,,912810FG8,US912810FG86,2026-01-15,00:00.0,5040000,94.0,,4737600.0,0.0,4737600.0,1008000.0,947520.0,0.0,0.0,947520.0,UNC Investment Fund,DBAB Prime,T,Asset,DefaultS2,CSFB,All,0
4262498,1,3668722,Buy,288822,Bond,912810FG8,,912810FG8,US912810FG86,2026-01-15,00:00.0,5040000,94.0,,4737600.0,0.0,4737600.0,1512000.0,1421280.0,0.0,0.0,1421280.0,Leatherwood Trust MA,DBAB Prime,T,Asset,DefaultS2,CSFB,All,0
4262498,1,3668723,Buy,288822,Bond,912810FG8,,912810FG8,US912810FG86,2026-01-15,00:00.0,5040000,94.0,,4737600.0,0.0,4737600.0,1512000.0,1421280.0,0.0,0.0,1421280.0,Optimum Holdings Partners,DBAB Prime,T,Asset,DefaultS2,CSFB,All,0
4262498,1,3668724,Buy,288822,Bond,912810FG8,,912810FG8,US912810FG86,2026-01-15,00:00.0,5040000,94.0,,4737600.0,0.0,4737600.0,1008000.0,947520.0,0.0,0.0,947520.0,Redfield Accu-Fund,DBAB Prime,T,Asset,DefaultS2,CSFB,All,0
4262499,1,3668725,Buy,288823,Bond,912810FJ2,,912810FJ2,US912810FJ26,2026-01-15,00:00.0,3300000,70.0,,2310000.0,0.0,2310000.0,660000.0,462000.0,0.0,0.0,462000.0,UNC Investment Fund,Well Prime,T,Asset,DefaultS2,CSFB,All,0
4262499,1,3668726,Buy,288823,Bond,912810FJ2,,912810FJ2,US912810FJ26,2026-01-15,00:00.0,3300000,70.0,,2310000.0,0.0,2310000.0,990000.0,693000.0,0.0,0.0,693000.0,Leatherwood Trust MA,Well Prime,T,Asset,DefaultS2,CSFB,All,0
4262499,1,3668727,Buy,288823,Bond,912810FJ2,,912810FJ2,US912810FJ26,2026-01-15,00:00.0,3300000,70.0,,2310000.0,0.0,2310000.0,990000.0,693000.0,0.0,0.0,693000.0,Optimum Holdings Partners,Well Prime,T,Asset,DefaultS2,CSFB,All,0
4262499,1,3668728,Buy,288823,Bond,912810FJ2,,912810FJ2,US912810FJ26,2026-01-15,00:00.0,3300000,70.0,,2310000.0,0.0,2310000.0,660000.0,462000.0,0.0,0.0,462000.0,Redfield Accu-Fund,Well Prime,T,Asset,DefaultS2,CSFB,All,0
4262500,1,3668729,Buy,278767,Bond,912810PW2,,912810PW2,US912810PW27,2026-01-15,00:00.0,3700000,71.0,,2627000.0,0.0,2627000.0,740000.0,525400.0,0.0,0.0,525400.0,UNC Investment Fund,CS Prime,T,Asset,DefaultS2,CSFB,All,0
4262500,1,3668730,Buy,278767,Bond,912810PW2,,912810PW2,US912810PW27,2026-01-15,00:00.0,3700000,71.0,,2627000.0,0.0,2627000.0,1110000.0,788100.0,0.0,0.0,788100.0,Leatherwood Trust MA,CS Prime,T,Asset,DefaultS2,CSFB,All,0
4262500,1,3668731,Buy,278767,Bond,912810PW2,,912810PW2,US912810PW27,2026-01-15,00:00.0,3700000,71.0,,2627000.0,0.0,2627000.0,1110000.0,788100.0,0.0,0.0,788100.0,Optimum Holdings Partners,CS Prime,T,Asset,DefaultS2,CSFB,All,0
4262500,1,3668732,Buy,278767,Bond,912810PW2,,912810PW2,US912810PW27,2026-01-15,00:00.0,3700000,71.0,,2627000.0,0.0,2627000.0,740000.0,525400.0,0.0,0.0,525400.0,Redfield Accu-Fund,CS Prime,T,Asset,DefaultS2,CSFB,All,0
4262501,1,3668733,Buy,288825,Bond,912810PX0,,912810PX0,US912810PX00,2026-01-15,00:00.0,3100000,96.0,,2976000.0,0.0,2976000.0,620000.0,595200.0,0.0,0.0,595200.0,UNC Investment Fund,DBAB Prime,T,Asset,DefaultS2,CSFB,All,0
4262501,1,3668734,Buy,288825,Bond,912810PX0,,912810PX0,US912810PX00,2026-01-15,00:00.0,3100000,96.0,,2976000.0,0.0,2976000.0,930000.0,892800.0,0.0,0.0,892800.0,Leatherwood Trust MA,DBAB Prime,T,Asset,DefaultS2,CSFB,All,0
4262501,1,3668735,Buy,288825,Bond,912810PX0,,912810PX0,US912810PX00,2026-01-15,00:00.0,3100000,96.0,,2976000.0,0.0,2976000.0,930000.0,892800.0,0.0,0.0,892800.0,Optimum Holdings Partners,DBAB Prime,T,Asset,DefaultS2,CSFB,All,0
4262501,1,3668736,Buy,288825,Bond,912810PX0,,912810PX0,US912810PX00,2026-01-15,00:00.0,3100000,96.0,,2976000.0,0.0,2976000.0,620000.0,595200.0,0.0,0.0,595200.0,Redfield Accu-Fund,DBAB Prime,T,Asset,DefaultS2,CSFB,All,0
4262502,1,3668737,Buy,288826,Bond,912810QA9,,912810QA9,US912810QA97,2026-01-15,00:00.0,3500000,76.0,,2660000.0,0.0,2660000.0,700000.0,532000.0,0.0,0.0,532000.0,UNC Investment Fund,Well Prime,T,Asset,DefaultS2,CSFB,All,0
4262502,1,3668738,Buy,288826,Bond,912810QA9,,912810QA9,US912810QA97,2026-01-15,00:00.0,3500000,76.0,,2660000.0,0.0,2660000.0,1050000.0,798000.0,0.0,0.0,798000.0,Leatherwood Trust MA,Well Prime,T,Asset,DefaultS2,CSFB,All,0
4262502,1,3668739,Buy,288826,Bond,912810QA9,,912810QA9,US912810QA97,2026-01-15,00:00.0,3500000,76.0,,2660000.0,0.0,2660000.0,1050000.0,798000.0,0.0,0.0,798000.0,Optimum Holdings Partners,Well Prime,T,Asset,DefaultS2,CSFB,All,0
4262502,1,3668740,Buy,288826,Bond,912810QA9,,912810QA9,US912810QA97,2026-01-15,00:00.0,3500000,76.0,,2660000.0,0.0,2660000.0,700000.0,532000.0,0.0,0.0,532000.0,Redfield Accu-Fund,Well Prime,T,Asset,DefaultS2,CSFB,All,0
4262503,1,3668741,Buy,288854,IR Swap,DB CPI SWAP REC CPI 4/12/41 LCH,,,,2026-01-15,00:00.0,750000,2.08,,1560000.0,0.0,1560000.0,150000.0,312000.0,0.0,0.0,312000.0,UNC Investment Fund,DBAB swap,RATES,Asset,DefaultS2,DBABS,All,0
4262503,1,3668742,Buy,288854,IR Swap,DB CPI SWAP REC CPI 4/12/41 LCH,,,,2026-01-15,00:00.0,750000,2.08,,1560000.0,0.0,1560000.0,225000.0,468000.0,0.0,0.0,468000.0,Leatherwood Trust MA,DBAB swap,RATES,Asset,DefaultS2,DBABS,All,0
4262503,1,3668743,Buy,288854,IR Swap,DB CPI SWAP REC CPI 4/12/41 LCH,,,,2026-01-15,00:00.0,750000,2.08,,1560000.0,0.0,1560000.0,225000.0,468000.0,0.0,0.0,468000.0,Optimum Holdings Partners,DBAB swap,RATES,Asset,DefaultS2,DBABS,All,0
4262503,1,3668744,Buy,288854,IR Swap,DB CPI SWAP REC CPI 4/12/41 LCH,,,,2026-01-15,00:00.0,750000,2.08,,1560000.0,0.0,1560000.0,150000.0,312000.0,0.0,0.0,312000.0,Redfield Accu-Fund,DBAB swap,RATES,Asset,DefaultS2,DBABS,All,0
4262504,1,3668745,Sell Short,288853,IR Swap,DB CPI SWAP PAY 3.065% 4/12/41 LCH,,,,2026-01-15,00:00.0,750000,1.66,,1245000.0,0.0,1245000.0,150000.0,249000.0,0.0,0.0,249000.0,UNC Investment Fund,DBAB swap,RATES,Asset,DefaultS2,DBABS,All,0
4262504,1,3668746,Sell Short,288853,IR Swap,DB CPI SWAP PAY 3.065% 4/12/41 LCH,,,,2026-01-15,00:00.0,750000,1.66,,1245000.0,0.0,1245000.0,225000.0,373500.0,0.0,0.0,373500.0,Leatherwood Trust MA,DBAB swap,RATES,Asset,DefaultS2,DBABS,All,0
4262504,1,3668747,Sell Short,288853,IR Swap,DB CPI SWAP PAY 3.065% 4/12/41 LCH,,,,2026-01-15,00:00.0,750000,1.66,,1245000.0,0.0,1245000.0,225000.0,373500.0,0.0,0.0,373500.0,Optimum Holdings Partners,DBAB swap,RATES,Asset,DefaultS2,DBABS,All,0
4262504,1,3668748,Sell Short,288853,IR Swap,DB CPI SWAP PAY 3.065% 4/12/41 LCH,,,,2026-01-15,00:00.0,750000,1.66,,1245000.0,0.0,1245000.0,150000.0,249000.0,0.0,0.0,249000.0,Redfield Accu-Fund,DBAB swap,RATES,Asset,DefaultS2,DBABS,All,0
4262505,1,3668749,Buy,288836,IR Swap,BOA SWAP REC 1.2915% 07/07/26 CME,,,,2026-01-15,00:00.0,1000000,3.0,,3000000.0,0.0,3000000.0,200000.0,600000.0,0.0,0.0,600000.0,UNC Investment Fund,BOFA swap,RATES,Asset,DefaultS2,BOFAS,All,0
4262505,1,3668750,Buy,288836,IR Swap,BOA SWAP REC 1.2915% 07/07/26 CME,,,,2026-01-15,00:00.0,1000000,3.0,,3000000.0,0.0,3000000.0,300000.0,900000.0,0.0,0.0,900000.0,Leatherwood Trust MA,BOFA swap,RATES,Asset,DefaultS2,BOFAS,All,0
4262505,1,3668751,Buy,288836,IR Swap,BOA SWAP REC 1.2915% 07/07/26 CME,,,,2026-01-15,00:00.0,1000000,3.0,,3000000.0,0.0,3000000.0,300000.0,900000.0,0.0,0.0,900000.0,Optimum Holdings Partners,BOFA swap,RATES,Asset,DefaultS2,BOFAS,All,0
4262505,1,3668752,Buy,288836,IR Swap,BOA SWAP REC 1.2915% 07/07/26 CME,,,,2026-01-15,00:00.0,1000000,3.0,,3000000.0,0.0,3000000.0,200000.0,600000.0,0.0,0.0,600000.0,Redfield Accu-Fund,BOFA swap,RATES,Asset,DefaultS2,BOFAS,All,0
4262506,1,3668753,Sell Short,288835,IR Swap,BOA SWAP PAY 3ML 07/07/26 CME,,,,2026-01-15,00:00.0,1000000,0.48,,480000.0,0.0,480000.0,200000.0,96000.0,0.0,0.0,96000.0,UNC Investment Fund,BOFA swap,RATES,Asset,DefaultS2,BOFAS,All,0
4262506,1,3668754,Sell Short,288835,IR Swap,BOA SWAP PAY 3ML 07/07/26 CME,,,,2026-01-15,00:00.0,1000000,0.48,,480000.0,0.0,480000.0,300000.0,144000.0,0.0,0.0,144000.0,Leatherwood Trust MA,BOFA swap,RATES,Asset,DefaultS2,BOFAS,All,0
4262506,1,3668755,Sell Short,288835,IR Swap,BOA SWAP PAY 3ML 07/07/26 CME,,,,2026-01-15,00:00.0,1000000,0.48,,480000.0,0.0,480000.0,300000.0,144000.0,0.0,0.0,144000.0,Optimum Holdings Partners,BOFA swap,RATES,Asset,DefaultS2,BOFAS,All,0
4262506,1,3668756,Sell Short,288835,IR Swap,BOA SWAP PAY 3ML 07/07/26 CME,,,,2026-01-15,00:00.0,1000000,0.48,,480000.0,0.0,480000.0,200000.0,96000.0,0.0,0.0,96000.0,Redfield Accu-Fund,BOFA swap,RATES,Asset,DefaultS2,BOFAS,All,0
4262507,1,3668757,Sell Short,288856,Swaption,DB REC SWAPTION 0.25% 6/30/21,,,,2026-01-15,00:00.0,50000,2.36,,118000.0,0.0,118000.0,10000.0,23600.0,0.0,0.0,23600.0,UNC Investment Fund,DBAB swap,RATES,Asset,DefaultS2,DBABS,All,0
4262507,1,3668758,Sell Short,288856,Swaption,DB REC SWAPTION 0.25% 6/30/21,,,,2026-01-15,00:00.0,50000,2.36,,118000.0,0.0,118000.0,15000.0,35400.0,0.0,0.0,35400.0,Leatherwood Trust MA,DBAB swap,RATES,Asset,DefaultS2,DBABS,All,0
4262507,1,3668759,Sell Short,288856,Swaption,DB REC SWAPTION 0.25% 6/30/21,,,,2026-01-15,00:00.0,50000,2.36,,118000.0,0.0,118000.0,15000.0,35400.0,0.0,0.0,35400.0,Optimum Holdings Partners,DBAB swap,RATES,Asset,DefaultS2,DBABS,All,0
4262507,1,3668760,Sell Short,288856,Swaption,DB REC SWAPTION 0.25% 6/30/21,,,,2026-01-15,00:00.0,50000,2.36,,118000.0,0.0,118000.0,10000.0,23600.0,0.0,0.0,23600.0,Redfield Accu-Fund,DBAB swap,RATES,Asset,DefaultS2,DBABS,All,0
4262508,1,3668761,Sell Short,288855,Swaption,DB REC SWAPTION 0.25% 07/01/21,,,,2026-01-15,00:00.0,50000,2.56,,128000.0,0.0,128000.0,10000.0,25600.0,0.0,0.0,25600.0,UNC Investment Fund,DBAB swap,RATES,Asset,DefaultS2,DBABS,All,0
4262508,1,3668762,Sell Short,288855,Swaption,DB REC SWAPTION 0.25% 07/01/21,,,,2026-01-15,00:00.0,50000,2.56,,128000.0,0.0,128000.0,15000.0,38400.0,0.0,0.0,38400.0,Leatherwood Trust MA,DBAB swap,RATES,Asset,DefaultS2,DBABS,All,0
4262508,1,3668763,Sell Short,288855,Swaption,DB REC SWAPTION 0.25% 07/01/21,,,,2026-01-15,00:00.0,50000,2.56,,128000.0,0.0,128000.0,15000.0,38400.0,0.0,0.0,38400.0,Optimum Holdings Partners,DBAB swap,RATES,Asset,DefaultS2,DBABS,All,0
4262508,1,3668764,Sell Short,288855,Swaption,DB REC SWAPTION 0.25% 07/01/21,,,,2026-01-15,00:00.0,50000,2.56,,128000.0,0.0,128000.0,10000.0,25600.0,0.0,0.0,25600.0,Redfield Accu-Fund,DBAB swap,RATES,Asset,DefaultS2,DBABS,All,0
4262509,1,3668765,Sell Short,288851,Swaption,CS SWAPTION STRADDLE 1.30% 06/07/21,,,,2026-01-15,00:00.0,50000,0.02,,1000.0,0.0,1000.0,10000.0,200.0,0.0,0.0,200.0,UNC Investment Fund,CSI Swap,RATES,Asset,DefaultS2,FBCOS,All,0
4262509,1,3668766,Sell Short,288851,Swaption,CS SWAPTION STRADDLE 1.30% 06/07/21,,,,2026-01-15,00:00.0,50000,0.02,,1000.0,0.0,1000.0,15000.0,300.0,0.0,0.0,300.0,Leatherwood Trust MA,CSI Swap,RATES,Asset,DefaultS2,FBCOS,All,0
4262509,1,3668767,Sell Short,288851,Swaption,CS SWAPTION STRADDLE 1.30% 06/07/21,,,,2026-01-15,00:00.0,50000,0.02,,1000.0,0.0,1000.0,15000.0,300.0,0.0,0.0,300.0,Optimum Holdings Partners,CSI Swap,RATES,Asset,DefaultS2,FBCOS,All,0
4262509,1,3668768,Sell Short,288851,Swaption,CS SWAPTION STRADDLE 1.30% 06/07/21,,,,2026-01-15,00:00.0,50000,0.02,,1000.0,0.0,1000.0,10000.0,200.0,0.0,0.0,200.0,Redfield Accu-Fund,CSI Swap,RATES,Asset,DefaultS2,FBCOS,All,0
4262510,1,3668769,Sell Short,288852,Swaption,CS SWAPTION STRADDLE 1.315% 3/23/21,,,,2026-01-15,00:00.0,50000,3.58,,179000.0,0.0,179000.0,10000.0,35800.0,0.0,0.0,35800.0,UNC Investment Fund,CSI Swap,RATES,Asset,DefaultS2,FBCOS,All,0
4262510,1,3668770,Sell Short,288852,Swaption,CS SWAPTION STRADDLE 1.315% 3/23/21,,,,2026-01-15,00:00.0,50000,3.58,,179000.0,0.0,179000.0,15000.0,53700.0,0.0,0.0,53700.0,Leatherwood Trust MA,CSI Swap,RATES,Asset,DefaultS2,FBCOS,All,0
4262510,1,3668771,Sell Short,288852,Swaption,CS SWAPTION STRADDLE 1.315% 3/23/21,,,,2026-01-15,00:00.0,50000,3.58,,179000.0,0.0,179000.0,15000.0,53700.0,0.0,0.0,53700.0,Optimum Holdings Partners,CSI Swap,RATES,Asset,DefaultS2,FBCOS,All,0
4262510,1,3668772,Sell Short,288852,Swaption,CS SWAPTION STRADDLE 1.315% 3/23/21,,,,2026-01-15,00:00.0,50000,3.58,,179000.0,0.0,179000.0,10000.0,35800.0,0.0,0.0,35800.0,Redfield Accu-Fund,CSI Swap,RATES,Asset,DefaultS2,FBCOS,All,0
4262511,1,3668773,Buy,279524,Equity,IBM,IBM,459200101,US4592001014,2026-01-15,00:00.0,51100,104.778,,5354155.8,0.0,5354155.8,10000.0,1047780.0,0.0,0.0,1047780.0,UNC Investment Fund,CS Prime,IBM,Asset,DefaultS2,BOFA,All,0
4262511,1,3668774,Buy,279524,Equity,IBM,IBM,459200101,US4592001014,2026-01-15,00:00.0,51100,104.778,,5354155.8,0.0,5354155.8,15000.0,1571670.0,0.0,0.0,1571670.0,Leatherwood Trust MA,CS Prime,IBM,Asset,DefaultS2,BOFA,All,0
4262511,1,3668775,Buy,279524,Equity,IBM,IBM,459200101,US4592001014,2026-01-15,00:00.0,51100,104.778,,5354155.8,0.0,5354155.8,16100.0,1686925.8,0.0,0.0,1686925.8,Optimum Holdings Partners,CS Prime,IBM,Asset,DefaultS2,BOFA,All,0
4262511,1,3668776,Buy,279524,Equity,IBM,IBM,459200101,US4592001014,2026-01-15,00:00.0,51100,104.778,,5354155.8,0.0,5354155.8,10000.0,1047780.0,0.0,0.0,1047780.0,Redfield Accu-Fund,CS Prime,IBM,Asset,DefaultS2,BOFA,All,0
4262512,1,3668905,Sell Short,279728,Equity,MRK,MRK,58933Y105,US58933Y1055,2026-01-15,00:00.0,61600,68.283,,4206232.8,0.0,4206232.8,12000.0,819396.0,0.0,0.0,819396.0,UNC Investment Fund,DBAB Prime,MRK,Asset,DefaultS2,BOFA,All,0
4262512,1,3668906,Sell Short,279728,Equity,MRK,MRK,58933Y105,US58933Y1055,2026-01-15,00:00.0,61600,68.283,,4206232.8,0.0,4206232.8,18000.0,1229094.0,0.0,0.0,1229094.0,Leatherwood Trust MA,DBAB Prime,MRK,Asset,DefaultS2,BOFA,All,0
4262512,1,3668907,Sell Short,279728,Equity,MRK,MRK,58933Y105,US58933Y1055,2026-01-15,00:00.0,61600,68.283,,4206232.8,0.0,4206232.8,19600.0,1338346.8,0.0,0.0,1338346.8,Optimum Holdings Partners,DBAB Prime,MRK,Asset,DefaultS2,BOFA,All,0
4262512,1,3668908,Sell Short,279728,Equity,MRK,MRK,58933Y105,US58933Y1055,2026-01-15,00:00.0,61600,68.283,,4206232.8,0.0,4206232.8,12000.0,819396.0,0.0,0.0,819396.0,Redfield Accu-Fund,DBAB Prime,MRK,Asset,DefaultS2,BOFA,All,0
4262515,1,3668777,Buy,280258,Equity,RTX,RTX,7.55E+105,US75513E1010,2026-01-15,00:00.0,23000,55.548,,1277604.0,0.0,1277604.0,5000.0,277740.0,0.0,0.0,277740.0,UNC Investment Fund,DBAB Prime,UTX,Asset,DefaultS2,CSFB,All,0
4262515,1,3668778,Buy,280258,Equity,RTX,RTX,7.55E+105,US75513E1010,2026-01-15,00:00.0,23000,55.548,,1277604.0,0.0,1277604.0,7000.0,388836.0,0.0,0.0,388836.0,Leatherwood Trust MA,DBAB Prime,UTX,Asset,DefaultS2,CSFB,All,0
4262515,1,3668779,Buy,280258,Equity,RTX,RTX,7.55E+105,US75513E1010,2026-01-15,00:00.0,23000,55.548,,1277604.0,0.0,1277604.0,6000.0,333288.0,0.0,0.0,333288.0,Optimum Holdings Partners,DBAB Prime,UTX,Asset,DefaultS2,CSFB,All,0
4262515,1,3668780,Buy,280258,Equity,RTX,RTX,7.55E+105,US75513E1010,2026-01-15,00:00.0,23000,55.548,,1277604.0,0.0,1277604.0,5000.0,277740.0,0.0,0.0,277740.0,Redfield Accu-Fund,DBAB Prime,UTX,Asset,DefaultS2,CSFB,All,0
4262516,1,3668909,Buy,272584,Equity,SAP GR,SAP,,DE0007164600,2026-01-15,00:00.0,14000,108.9,,1524600.0,0.0,1524600.0,3000.0,326700.0,0.0,0.0,326700.0,UNC Investment Fund,Well Prime,SAP,Asset,DefaultS2,CSFB,All,0
4262516,1,3668910,Buy,272584,Equity,SAP GR,SAP,,DE0007164600,2026-01-15,00:00.0,14000,108.9,,1524600.0,0.0,1524600.0,4000.0,435600.0,0.0,0.0,435600.0,Leatherwood Trust MA,Well Prime,SAP,Asset,DefaultS2,CSFB,All,0
4262516,1,3668911,Buy,272584,Equity,SAP GR,SAP,,DE0007164600,2026-01-15,00:00.0,14000,108.9,,1524600.0,0.0,1524600.0,4000.0,435600.0,0.0,0.0,435600.0,Optimum Holdings Partners,Well Prime,SAP,Asset,DefaultS2,CSFB,All,0
4262516,1,3668912,Buy,272584,Equity,SAP GR,SAP,,DE0007164600,2026-01-15,00:00.0,14000,108.9,,1524600.0,0.0,1524600.0,3000.0,326700.0,0.0,0.0,326700.0,Redfield Accu-Fund,Well Prime,SAP,Asset,DefaultS2,CSFB,All,0
4262517,1,3668781,Sell Short,288831,Equity,BARC LN,BARC,,GB0031348658,2026-01-15,00:00.0,3500,100.674,,352359.0,0.0,352359.0,700.0,70471.8,0.0,0.0,70471.8,UNC Investment Fund,CS Prime,BARC,Asset,DefaultS2,CSFB,All,0
4262517,1,3668782,Sell Short,288831,Equity,BARC LN,BARC,,GB0031348658,2026-01-15,00:00.0,3500,100.674,,352359.0,0.0,352359.0,1050.0,105707.7,0.0,0.0,105707.7,Leatherwood Trust MA,CS Prime,BARC,Asset,DefaultS2,CSFB,All,0
4262517,1,3668783,Sell Short,288831,Equity,BARC LN,BARC,,GB0031348658,2026-01-15,00:00.0,3500,100.674,,352359.0,0.0,352359.0,1050.0,105707.7,0.0,0.0,105707.7,Optimum Holdings Partners,CS Prime,BARC,Asset,DefaultS2,CSFB,All,0
